X,Y,SiteNo,SiteID.NMBGMR,Easting,Northing,AltVa,WellDepth,FormationZone.NMBGMR,FormationMeaning.NMBGMR,DepthToWater,AgencyCd,AgencyNm,CountyNm
-106.459372363046,35.0586426268187,BC-0277,,366920,3880520,5897,,,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.459178503792,35.0594564309396,BC-0279,,366939,3880610,5861,,,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.443347196132,35.0708261630649,BC-0282,,368401,3881850,6171,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.287070179728,35.1443569151643,BC-0283,,382756,3889810,6803,160,,,5,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.341801717346,35.1162630938521,BC-0284,,377728,3886760,6670,,,,5,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.306237204947,35.1299959748221,BC-0285,,380989,3888240,6877,,,,3,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.334376221049,35.1144516237303,BC-0288,,378402,3886550,6867,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.378795644098,35.0910527924903,BC-0289,,374318,3884010,6471,140,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.321747441142,35.1654425929254,BC-0291,,379628,3892190,6661,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.329058327612,35.1228051776247,BC-0292,,378899,3887470,6783,300,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.368876544596,35.104689820617,BC-0293,,375243,3885510,6577,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.356523676755,35.1530663710217,BC-0294,,376442,3890860,6944,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.317079322243,35.1489934345641,BC-0295,,380029,3890360,6891,427,,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.346833995555,35.1679613107414,BC-0296,,377347,3892500,6859,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.360939135026,35.1637462936162,BC-0297,,376056,3892050,7110,385,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.35042519694,35.1699950821604,BC-0298,,377023,3892730,6918,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.359547594659,35.1665569840733,BC-0300,,376187,3892360,7006,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.353014605313,35.1698760198312,BC-0301,,376787,3892720,6985,350,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.353338953966,35.170233049444,BC-0302,,376758,3892760,6993,260,,,3,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.377197268984,35.1082021264582,BC-0303,,374490,3885910,6690,480,,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.329296616562,34.9974729390713,BC-0306,,378692,3873570,7456,282,,,6,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.291919936058,34.9492765699126,BC-0307,,382034,3868180,7379,,,,5,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.334554622869,35.1469087491001,BC-0308,,378434,3890150,7459,225,,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.307953507921,35.0966165183269,BC-0309,,380784,3884540,7026,,,,3,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.314073440253,34.9952042134056,BC-0311,,380078,3873300,7581,520,,,6,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.316729670833,34.9913884438267,BC-0313,,379830,3872880,7582,,,,5,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.627730379275,35.2013871758938,BC-0315,,351825,3896590,5007,252,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.358584058803,35.1469121594443,BC-0316,,376245,3890180,7107,565,,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.724262969772,34.9984552306864,BC-0319,,342647,3874230,4972,350,,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.31524414473,35.1652428924795,BC-0320,,380220,3892160,6697,300,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.328023994424,35.1023491809012,BC-0324,,378963,3885200,6849,375,,,5,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.32912976522,35.1069354547496,BC-0325,,378869,3885710,6849,360,,,5,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.32782214485,35.1047858364157,BC-0327,,378985,3885470,6909,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.333920632449,35.1053500304231,BC-0328,,378430,3885540,6813,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.330948615539,35.1074564839579,BC-0329,,378704,3885770,6841,,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.33737257032,35.0997217950401,BC-0330,,378107,3884920,6678,,,,3,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.339326030463,35.1748068280193,BC-0331,,378041,3893250,6808,570,,,5,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.343002159166,35.1586268479465,BC-0332,,377682,3891460,6846,340,,,4,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.715464727652,34.8633377947027,BW-0868,,343193,3859230,4867.3501,64,110AVMB,Alluvium Bolson Deposits and Other Surface Deposits,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.315506944883,34.862733041407,SD-0013,,379754,3858610,7503.5601,,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.157420193177,34.8628077802092,SD-0020,,394205,3858440,6396.0898,208,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.157649499023,34.8643384874726,SD-0021,,394186,3858610,6421.6201,300,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.174051009042,34.8691405607654,SD-0022,,392693,3859160,6494.27,200,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.210008886856,34.862927005071,SD-0023,,389398,3858510,6598.3999,,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.209884981362,34.8619363742667,SD-0024,,389408,3858400,6586.25,100,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.293161078896,34.9383531195903,SD-0050,,381905,3866970,7492.3101,350,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.290332347279,34.9353175086814,SD-0051,,382159,3866630,7465.4502,256,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.274588531652,34.9396314315461,SD-0052,,383603,3867090,7279.0298,,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.255159250504,34.9278414214444,SD-0053,,385361,3865760,7172.71,40,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.289246043068,34.92117273656,SD-0054,,382238,3865060,7286.1602,32,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.291159727351,34.925931297469,SD-0055,,382070,3865590,7319.3501,57,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.339526340853,34.8773484689656,SD-0056,,377580,3860260,7816.4399,,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.273092526588,34.871119382442,SD-0057,,383643,3859490,7128.75,,110ALVM/325MDER,,2,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.274488719364,34.8715555966881,SD-0058,,383516,3859540,7112.96,65,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0059,,391488,3863710,6607.9902,195,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0060,,391488,3863710,6607.9902,,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0061,,391488,3863710,6607.9902,106,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0062,,391488,3863710,6607.9902,220,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0063,,391488,3863710,6607.9902,295,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0064,,391488,3863710,6607.9902,150,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0065,,391488,3863710,6607.9902,86,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0066,,391488,3863710,6607.9902,100,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0067,,391488,3863710,6607.9902,200,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0068,,391488,3863710,6607.9902,180,325MDER,Madera Limestone undivided,2,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.18782277414,34.9100338270216,SD-0069,,391488,3863710,6607.9902,86,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.175709602849,34.8765184469192,SD-0070,,392551,3859980,6654.8901,150,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.494414210075,34.9675112647173,SD-0074,,363573,3870460,5681.2202,21,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.349371859551,35.0202436668365,SD-0075,,376894,3876120,7109.3901,35,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.278844649692,35.0373275425332,SD-0076,,383353,3877930,7002.3701,,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.339067902398,35.0188249962652,SD-0078,,377832,3875950,7247.5601,120,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.256957034655,35.0147441480875,SD-0080,,385318,3875400,7118.9502,186,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.336743408779,34.9857597329527,SD-0083,,377995,3872280,7621.21,136,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.311634429316,34.9879271161498,SD-0085,,380290,3872490,7460.9199,58,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.282611083769,34.9850813986062,SD-0086,,382935,3872140,7294.4199,200,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.272160770272,34.9844700230796,SD-0087,,383888,3872060,7251.7798,73,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.259565826803,34.9797323263769,SD-0088,,385031,3871520,7211.5898,120,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.259042478088,34.9770327384284,SD-0089,,385075,3871220,7231.7598,,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.256985260656,34.9685783265934,SD-0090,,385251,3870280,7129.7402,25,325MDER,Madera Limestone undivided,2,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.250345724502,34.9727945785558,SD-0091,,385863,3870740,7209.0801,180,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.28089243938,34.9809518676813,SD-0094,,383086,3871680,7269.3701,,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.325210723126,34.9744350462666,SD-0096,,379031,3871010,7509.6401,345,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.322935062152,34.9786976867113,SD-0097,,379245,3871480,7533.2598,315,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.342887961966,34.9816344426778,SD-0098,,377428,3871830,7539.0601,210,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.338259820977,34.9813248836467,SD-0099,,377850,3871790,7630.1099,200,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.3429345004,34.9744206333571,SD-0100,,377413,3871030,7481.1699,,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.31639277,34.9662356427645,SD-0101,,379824,3870090,7491.7798,435,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.288647639168,34.9640987480424,SD-0102,,382354,3869820,7207.7202,53,325MDER,Madera Limestone undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.47031239595,35.0651825773665,SD-0119,,365933,3881260,5971.8501,98,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.472433476849,35.0550585516257,SD-0120,,365723,3880140,5869.77,500,110ALVM/400PREC,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.457319923607,35.0684049612724,SD-0122,,367123,3881600,6191.9399,110,110ALVM/400PREC,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.357418153491,35.1262777256603,SD-0127,,376320,3887890,7072.5801,500,211MVRD,Mesaverde Group,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.366020142476,35.1268122121205,SD-0128,,375537,3887960,6793.5601,45,210MNCS,Mancos Shale undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.365618673806,35.1270872284206,SD-0129,,375574,3887990,6786.2002,260,210MNCS,Mancos Shale undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.376825750549,35.1167719135972,SD-0131,,374537,3886860,6781.6499,132,231CHNL,Chinle Formation,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.372894669357,35.1172673274104,SD-0132,,374896,3886910,6706.1401,180,231CHNL/231SNRS,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.370196554499,35.1160355670958,SD-0134,,375140,3886770,6736.6099,35,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.379735228389,35.109706048914,SD-0138,,374261,3886080,6726.7202,65,110ALVM/231CHNL,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.373199650833,35.1079769902828,SD-0141,,374854,3885880,6590.3198,25,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.371630943181,35.1079947522608,SD-0142,,374997,3885880,6740.4302,38,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.381262976226,35.1040083240207,SD-0143,,374113,3885450,6681.4302,20,110ALVM/231CHNL,,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.377945883411,35.1005296819066,SD-0145,,374410,3885060,6602.79,55,110ALVM,Quaternary Alluvium,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.357485549719,35.1124818774552,SD-0150,,376293,3886360,6644.1899,140,210MNCS,Mancos Shale undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.35387758122,35.1053090972126,SD-0151,,376611,3885560,6595.4199,156,210MNCS,Mancos Shale undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.375696697268,35.0907273403189,SD-0153,,374600,3883970,6444.6602,170,310ABO,P Abo,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.388487548902,35.0881470946677,SD-0155,,373430,3883700,6572.7002,200,210MNCS,Mancos Shale undivided,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.389865093573,35.0872296701441,SD-0156,,373303,3883600,6492.7798,232,310ABO,P Abo,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
-106.390777148424,35.0866782269475,SD-0157,,373219,3883540,6523.5498,250,310ABO,P Abo,1,NMBGMR,New Mexico Bureau of Geology and Mineral Resources,Bernalillo County
